Data,Hora,Origem,Payload,,
25/03/2025,21:31:50,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210c1001010000000000023bfcf2e861fe9c1d4e07e9031a000e1807240006c4a707a6b01500000000000000020800000000000000000007e90319150e1a1b7afc1f0d0a,,
25/03/2025,21:31:50,S,+SACK:1b7a$,,
25/03/2025,21:31:51,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210b1001010000000000023bfcf2e861fe9c1d4e07e9031a000e1d07240006c4a707a6b01500000000000000020800000000000000000007e90319150e1f1b7b3aae0d0a,,
25/03/2025,21:31:51,S,+SACK:1b7b$,,
25/03/2025,21:31:51,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210b1001010000000000023bfcf2e861fe9c1d4e07e9031a000e2207240006c4a707a6b01500000000000000020800000000000000000007e90319150e241b7c5c020d0a,,
25/03/2025,21:31:51,S,+SACK:1b7c$,,
25/03/2025,21:31:52,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210c1001010000000000023bfcf2e861fe9c1d4e07e9031a000e2707240006c4a707a6b01500000000000000020800000000000000000007e90319150e291b7d33120d0a,,
25/03/2025,21:31:52,S,+SACK:1b7d$,,
25/03/2025,21:31:52,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210c1001010000000000023bfcf2e861fe9c1d4e07e9031a000e2c07240006c4a707a6b01500000000000000020800000000000000000007e90319150e2e1b7eef520d0a,,
25/03/2025,21:31:52,S,+SACK:1b7e$,,
25/03/2025,21:31:53,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210c1001010000000000023bfcf2e861fe9c1d4e07e9031a000e3107240006c4a707a6b01500000000000000020800000000000000000007e90319150e331b7f44940d0a,,
25/03/2025,21:31:53,S,+SACK:1b7f$,,
25/03/2025,21:31:53,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210a1001010000000000023bfcf2e861fe9c1d4e07e9031a000e3607240006c4a707a6b01500000000000000020800000000000000000007e90319150e381b805d1e0d0a,,
25/03/2025,21:31:53,S,+SACK:1b80$,,
25/03/2025,21:31:54,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210b1001010000000000023bfcf2e861fe9c1d4e07e9031a000e3b07240006c4a707a6b01500000000000000020800000000000000000007e90319150f011b8161e80d0a,,
25/03/2025,21:31:54,S,+SACK:1b81$,,
25/03/2025,21:31:54,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210a1001010000000000023bfcf2e861fe9c1d4e07e9031a000f0407240006c4a707a6b01500000000000000020800000000000000000007e90319150f061b82c2520d0a,,
25/03/2025,21:31:54,S,+SACK:1b82$,,
25/03/2025,21:31:55,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100220c1001010000000000023bfcf2e861fe9c1d4e07e9031a000f0907240006c4a707a6b01500000000000000020800000000000000000007e90319150f0b1b8398560d0a,,
25/03/2025,21:31:55,S,+SACK:1b83$,,
25/03/2025,21:31:55,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a000f0e07240006c4a707a6b01500000000000000020800000000000000000007e90319150f101b84b6bb0d0a,,
25/03/2025,21:31:55,S,+SACK:1b84$,,
25/03/2025,21:31:56,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a000f1307240006c4a707a6b01500000000000000020800000000000000000007e90319150f151b85f7bf0d0a,,
25/03/2025,21:31:56,S,+SACK:1b85$,,
25/03/2025,21:31:56,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100220b10010100000000000240fcf2e85cfe9c1d3707e9031a000f1807240006c4a707a6b01500000000000000020800000000000000000007e90319150f1a1b86f9aa0d0a,,
25/03/2025,21:31:56,S,+SACK:1b86$,,
25/03/2025,21:31:57,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a000f1d07240006c4a707a6b01500000000000000020800000000000000000007e90319150f1f1b873f1b0d0a,,
25/03/2025,21:31:57,S,+SACK:1b87$,,
25/03/2025,21:31:57,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100220b10010100000000000240fcf2e85cfe9c1d3707e9031a000f2207240006c4a707a6b01500000000000000020800000000000000000007e90319150f241b88a34b0d0a,,
25/03/2025,21:31:57,S,+SACK:1b88$,,
25/03/2025,21:31:58,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100220b10010100000000000240fcf2e85cfe9c1d3707e9031a000f2707240006c4a707a6b01500000000000000020800000000000000000007e90319150f291b89b7af0d0a,,
25/03/2025,21:31:58,S,+SACK:1b89$,,
25/03/2025,21:31:59,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a000f2c07240006c4a707a6b01500000000000000020800000000000000000007e90319150f2e1b8a62cc0d0a,,
25/03/2025,21:31:59,S,+SACK:1b8a$,,
25/03/2025,21:31:59,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210810010100000000000240fcf2e85cfe9c1d3707e9031a000f3107240006c4a707a6b01500000000000000020800000000000000000007e90319150f331b8b86fa0d0a,,
25/03/2025,21:31:59,S,+SACK:1b8b$,,
25/03/2025,21:31:59,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210b10010100000000000240fcf2e85cfe9c1d3707e9031a000f3607240006c4a707a6b01500000000000000020800000000000000000007e90319150f381b8cad6b0d0a,,
25/03/2025,21:31:59,S,+SACK:1b8c$,,
25/03/2025,21:32:00,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a000f3b07240006c4a707a6b01500000000000000020800000000000000000007e903191510011b8d40680d0a,,
25/03/2025,21:32:00,S,+SACK:1b8d$,,
25/03/2025,21:32:00,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00100407240006c4a707a6b01500000000000000020800000000000000000007e903191510061b8e48410d0a,,
25/03/2025,21:32:00,S,+SACK:1b8e$,,
25/03/2025,21:32:01,D,2b4253500700fe2fbf006380200309020915564a5806025d61032e00000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00100907240006c4a707a6b01500000000000000020800000000000000000007e9031915100b1b8f089a0d0a,,
25/03/2025,21:32:01,S,+SACK:1b8f$,,
25/03/2025,21:32:01,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00100e07240006c4a707a6b01500000000000000020800000000000000000007e903191510101b90a74c0d0a,,
25/03/2025,21:32:01,S,+SACK:1b90$,,
25/03/2025,21:32:02,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00101307240006c4a707a6b01500000000000000020800000000000000000007e903191510151b91e6480d0a,,
25/03/2025,21:32:02,S,+SACK:1b91$,,
25/03/2025,21:32:02,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100210b10010100000000000240fcf2e85cfe9c1d3707e9031a00101807240006c4a707a6b01500000000000000020800000000000000000007e9031915101a1b92e85d0d0a,,
25/03/2025,21:32:02,S,+SACK:1b92$,,
25/03/2025,21:32:03,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00101d07240006c4a707a6b01500000000000000020800000000000000000007e9031915101f1b932eec0d0a,,
25/03/2025,21:32:03,S,+SACK:1b93$,,
25/03/2025,21:32:03,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00102207240006c4a707a6b01500000000000000020800000000000000000007e903191510241b943a970d0a,,
25/03/2025,21:32:03,S,+SACK:1b94$,,
25/03/2025,21:32:04,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00102707240006c4a707a6b01500000000000000020800000000000000000007e903191510291b952e730d0a,,
25/03/2025,21:32:04,S,+SACK:1b95$,,
25/03/2025,21:32:04,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220a10010100000000000240fcf2e85cfe9c1d3707e9031a00102c07240006c4a707a6b01500000000000000020800000000000000000007e9031915102e1b969a3b0d0a,,
25/03/2025,21:32:04,S,+SACK:1b96$,,
25/03/2025,21:32:05,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00103107240006c4a707a6b01500000000000000020800000000000000000007e903191510331b9759f50d0a,,
25/03/2025,21:32:05,S,+SACK:1b97$,,
25/03/2025,21:32:05,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00103607240006c4a707a6b01500000000000000020800000000000000000007e903191510381b98c7680d0a,,
25/03/2025,21:32:05,S,+SACK:1b98$,,
25/03/2025,21:32:06,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00103b07240006c4a707a6b01500000000000000020800000000000000000007e903191511011b99e8620d0a,,
25/03/2025,21:32:06,S,+SACK:1b99$,,
25/03/2025,21:32:06,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00110407240006c4a707a6b01500000000000000020800000000000000000007e903191511061b9a58240d0a,,
25/03/2025,21:32:06,S,+SACK:1b9a$,,
25/03/2025,21:32:07,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00110907240006c4a707a6b01500000000000000020800000000000000000007e9031915110b1b9b18ff0d0a,,
25/03/2025,21:32:07,S,+SACK:1b9b$,,
25/03/2025,21:32:07,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220b10010100000000000240fcf2e85cfe9c1d3707e9031a00110e07240006c4a707a6b01500000000000000020800000000000000000007e903191511101b9c3ffd0d0a,,
25/03/2025,21:32:07,S,+SACK:1b9c$,,
25/03/2025,21:32:08,D,2b4253500700fe2fbf006380200309020915564a5806025d61032f00000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00111307240006c4a707a6b01500000000000000020800000000000000000007e903191511151b9d050d0d0a,,
25/03/2025,21:32:08,S,+SACK:1b9d$,,
25/03/2025,21:32:08,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00111807240006c4a707a6b01500000000000000020800000000000000000007e9031915111a1b9e117f0d0a,,
25/03/2025,21:32:08,S,+SACK:1b9e$,,
25/03/2025,21:32:09,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00111d07240006c4a707a6b01500000000000000020800000000000000000007e9031915111f1b9fdeed0d0a,,
25/03/2025,21:32:09,S,+SACK:1b9f$,,
25/03/2025,21:32:09,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00112207240006c4a707a6b01500000000000000020800000000000000000007e903191511241ba00f1a0d0a,,
25/03/2025,21:32:09,S,+SACK:1ba0$,,
25/03/2025,21:32:10,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00112707240006c4a707a6b01500000000000000020800000000000000000007e903191511291ba11bfe0d0a,,
25/03/2025,21:32:10,S,+SACK:1ba1$,,
25/03/2025,21:32:10,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00112c07240006c4a707a6b01500000000000000020800000000000000000007e9031915112e1ba2c7be0d0a,,
25/03/2025,21:32:10,S,+SACK:1ba2$,,
25/03/2025,21:32:11,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00113107240006c4a707a6b01500000000000000020800000000000000000007e903191511331ba36c780d0a,,
25/03/2025,21:32:11,S,+SACK:1ba3$,,
25/03/2025,21:32:11,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00113607240006c4a707a6b01500000000000000020800000000000000000007e903191511381ba473ed0d0a,,
25/03/2025,21:32:11,S,+SACK:1ba4$,,
25/03/2025,21:32:12,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00113b07240006c4a707a6b01500000000000000020800000000000000000007e903191512011ba5b18f0d0a,,
25/03/2025,21:32:12,S,+SACK:1ba5$,,
25/03/2025,21:32:12,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210b10010100000000000240fcf2e85cfe9c1d3707e9031a00120407240006c4a707a6b01500000000000000020800000000000000000007e903191512061ba637690d0a,,
25/03/2025,21:32:12,S,+SACK:1ba6$,,
25/03/2025,21:32:13,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00120907240006c4a707a6b01500000000000000020800000000000000000007e9031915120b1ba70c460d0a,,
25/03/2025,21:32:13,S,+SACK:1ba7$,,
25/03/2025,21:32:13,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00120e07240006c4a707a6b01500000000000000020800000000000000000007e903191512101ba8d1b80d0a,,
25/03/2025,21:32:13,S,+SACK:1ba8$,,
25/03/2025,21:32:14,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00121307240006c4a707a6b01500000000000000020800000000000000000007e903191512151ba990bc0d0a,,
25/03/2025,21:32:14,S,+SACK:1ba9$,,
25/03/2025,21:32:14,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00121807240006c4a707a6b01500000000000000020800000000000000000007e9031915121a1baae55d0d0a,,
25/03/2025,21:32:14,S,+SACK:1baa$,,
25/03/2025,21:32:15,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00121d07240006c4a707a6b01500000000000000020800000000000000000007e9031915121f1bab58180d0a,,
25/03/2025,21:32:15,S,+SACK:1bab$,,
25/03/2025,21:32:15,D,2b4253500700fe2fbf006380200309020915564a5806025d61033000000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00122207240006c4a707a6b01500000000000000020800000000000000000007e903191512241bac3eb40d0a,,
25/03/2025,21:32:15,S,+SACK:1bac$,,
25/03/2025,21:32:16,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00122707240006c4a707a6b01500000000000000020800000000000000000007e903191512291bad4a490d0a,,
25/03/2025,21:32:16,S,+SACK:1bad$,,
25/03/2025,21:32:16,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00122c07240006c4a707a6b01500000000000000020800000000000000000007e9031915122e1bae96090d0a,,
25/03/2025,21:32:16,S,+SACK:1bae$,,
25/03/2025,21:32:17,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00123107240006c4a707a6b01500000000000000020800000000000000000007e903191512331baf3dcf0d0a,,
25/03/2025,21:32:17,S,+SACK:1baf$,,
25/03/2025,21:32:18,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00123607240006c4a707a6b01500000000000000020800000000000000000007e903191512381bb0b1630d0a,,
25/03/2025,21:32:18,S,+SACK:1bb0$,,
25/03/2025,21:32:18,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00123b07240006c4a707a6b01500000000000000020800000000000000000007e903191513011bb2dcdd0d0a,,
25/03/2025,21:32:18,S,+SACK:1bb2$,,
25/03/2025,21:32:18,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00130407240006c4a707a6b01500000000000000020800000000000000000007e903191513061bb34cd90d0a,,
25/03/2025,21:32:18,S,+SACK:1bb3$,,
25/03/2025,21:32:19,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00130907240006c4a707a6b01500000000000000020800000000000000000007e9031915130b1bb46cc40d0a,,
25/03/2025,21:32:19,S,+SACK:1bb4$,,
25/03/2025,21:32:19,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100220b10010100000000000240fcf2e85cfe9c1d3707e9031a00130e07240006c4a707a6b01500000000000000020800000000000000000007e903191513101bb52b000d0a,,
25/03/2025,21:32:19,S,+SACK:1bb5$,,
25/03/2025,21:32:20,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00131307240006c4a707a6b01500000000000000020800000000000000000007e903191513151bb721930d0a,,
25/03/2025,21:32:20,S,+SACK:1bb7$,,
25/03/2025,21:32:20,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00131807240006c4a707a6b01500000000000000020800000000000000000007e9031915131a1bb895fe0d0a,,
25/03/2025,21:32:20,S,+SACK:1bb8$,,
25/03/2025,21:32:21,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100220c10010100000000000240fcf2e85cfe9c1d3707e9031a00131d07240006c4a707a6b01500000000000000020800000000000000000007e9031915131f1bb928bb0d0a,,
25/03/2025,21:32:21,S,+SACK:1bb9$,,
25/03/2025,21:32:21,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00132207240006c4a707a6b01500000000000000020800000000000000000007e903191513241bba7c440d0a,,
25/03/2025,21:32:21,S,+SACK:1bba$,,
25/03/2025,21:32:22,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00132707240006c4a707a6b01500000000000000020800000000000000000007e903191513291bbb68a00d0a,,
25/03/2025,21:32:22,S,+SACK:1bbb$,,
25/03/2025,21:32:22,D,2b4253500700fe2fbf006380200309020915564a5806025d61033100000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00132c07240006c4a707a6b01500000000000000020800000000000000000007e9031915132e1bbcf4640d0a,,
25/03/2025,21:32:22,S,+SACK:1bbc$,,
25/03/2025,21:32:23,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00133107240006c4a707a6b01500000000000000020800000000000000000007e903191513331bbdff890d0a,,
25/03/2025,21:32:23,S,+SACK:1bbd$,,
25/03/2025,21:32:23,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00133607240006c4a707a6b01500000000000000020800000000000000000007e903191513381bbea0980d0a,,
25/03/2025,21:32:23,S,+SACK:1bbe$,,
25/03/2025,21:32:24,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100210c10010100000000000240fcf2e85cfe9c1d3707e9031a00133b07240006c4a707a6b01500000000000000020800000000000000000007e903191514011bbfa80b0d0a,,
25/03/2025,21:32:24,S,+SACK:1bbf$,,
25/03/2025,21:32:24,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100210b10010100000000000240fcf2e873fe9c1d5007e9031a00140407240006c4a707a6b01500000000000000020800000000000000000007e903191514061bc029540d0a,,
25/03/2025,21:32:24,S,+SACK:1bc0$,,
25/03/2025,21:32:25,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100210b10010100000000000240fcf2e873fe9c1d5007e9031a00140907240006c4a707a6b01500000000000000020800000000000000000007e9031915140b1bc1698f0d0a,,
25/03/2025,21:32:25,S,+SACK:1bc1$,,
25/03/2025,21:32:25,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00140e07240006c4a707a6b01500000000000000020800000000000000000007e903191514101bc20e090d0a,,
25/03/2025,21:32:25,S,+SACK:1bc2$,,
25/03/2025,21:32:26,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00141307240006c4a707a6b01500000000000000020800000000000000000007e903191514151bc34f0d0d0a,,
25/03/2025,21:32:26,S,+SACK:1bc3$,,
25/03/2025,21:32:26,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00141807240006c4a707a6b01500000000000000020800000000000000000007e9031915141a1bc408bf0d0a,,
25/03/2025,21:32:26,S,+SACK:1bc4$,,
25/03/2025,21:32:27,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00141d07240006c4a707a6b01500000000000000020800000000000000000007e9031915141f1bc5b5fa0d0a,,
25/03/2025,21:32:27,S,+SACK:1bc5$,,
25/03/2025,21:32:27,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100220a10010100000000000240fcf2e873fe9c1d5007e9031a00142207240006c4a707a6b01500000000000000020800000000000000000007e903191514241bc6fbda0d0a,,
25/03/2025,21:32:27,S,+SACK:1bc6$,,
25/03/2025,21:32:28,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00142707240006c4a707a6b01500000000000000020800000000000000000007e903191514291bc787360d0a,,
25/03/2025,21:32:28,S,+SACK:1bc7$,,
25/03/2025,21:32:28,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00142c07240006c4a707a6b01500000000000000020800000000000000000007e9031915142e1bc89afa0d0a,,
25/03/2025,21:32:28,S,+SACK:1bc8$,,
25/03/2025,21:32:29,D,2b4253500700fe2fbf006380200309020915564a5806025d61033200000100220a10010100000000000240fcf2e873fe9c1d5007e9031a00143107240006c4a707a6b01500000000000000020800000000000000000007e903191514331bc959340d0a,,
25/03/2025,21:32:29,S,+SACK:1bc9$,,
25/03/2025,21:32:29,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00143607240006c4a707a6b01500000000000000020800000000000000000007e903191514381bca0e340d0a,,
25/03/2025,21:32:29,S,+SACK:1bca$,,
25/03/2025,21:32:30,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100220b10010100000000000240fcf2e873fe9c1d5007e9031a00143b07240006c4a707a6b01500000000000000020800000000000000000007e903191515011bcb5aca0d0a,,
25/03/2025,21:32:30,S,+SACK:1bcb$,,
25/03/2025,21:32:30,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100220b10010100000000000240fcf2e873fe9c1d5007e9031a00150407240006c4a707a6b01500000000000000020800000000000000000007e903191515061bccaa080d0a,,
25/03/2025,21:32:30,S,+SACK:1bcc$,,
25/03/2025,21:32:31,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00150907240006c4a707a6b01500000000000000020800000000000000000007e9031915150b1bcd91270d0a,,
25/03/2025,21:32:31,S,+SACK:1bcd$,,
25/03/2025,21:32:31,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100220a10010100000000000240fcf2e873fe9c1d5007e9031a00150e07240006c4a707a6b01500000000000000020800000000000000000007e903191515101bcee55d0d0a,,
25/03/2025,21:32:31,S,+SACK:1bce$,,
25/03/2025,21:32:32,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00151307240006c4a707a6b01500000000000000020800000000000000000007e903191515151bcfcc510d0a,,
25/03/2025,21:32:32,S,+SACK:1bcf$,,
25/03/2025,21:32:32,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100220a10010100000000000240fcf2e873fe9c1d5007e9031a00151807240006c4a707a6b01500000000000000020800000000000000000007e9031915151a1bd002050d0a,,
25/03/2025,21:32:32,S,+SACK:1bd0$,,
25/03/2025,21:32:33,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00151d07240006c4a707a6b01500000000000000020800000000000000000007e9031915151f1bd1d7480d0a,,
25/03/2025,21:32:33,S,+SACK:1bd1$,,
25/03/2025,21:32:33,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00152207240006c4a707a6b01500000000000000020800000000000000000007e903191515241bd2f1600d0a,,
25/03/2025,21:32:33,S,+SACK:1bd2$,,
25/03/2025,21:32:34,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00152707240006c4a707a6b01500000000000000020800000000000000000007e903191515291bd397530d0a,,
25/03/2025,21:32:34,S,+SACK:1bd3$,,
25/03/2025,21:32:34,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00152c07240006c4a707a6b01500000000000000020800000000000000000007e9031915152e1bd40b970d0a,,
25/03/2025,21:32:34,S,+SACK:1bd4$,,
25/03/2025,21:32:35,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00153107240006c4a707a6b01500000000000000020800000000000000000007e903191515331bd5a0510d0a,,
25/03/2025,21:32:35,S,+SACK:1bd5$,,
25/03/2025,21:32:35,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00153607240006c4a707a6b01500000000000000020800000000000000000007e903191515381bd6ff400d0a,,
25/03/2025,21:32:35,S,+SACK:1bd6$,,
25/03/2025,21:32:36,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210a10010100000000000240fcf2e873fe9c1d5007e9031a00153b07240006c4a707a6b01500000000000000020800000000000000000007e903191516011bd7552a0d0a,,
25/03/2025,21:32:36,S,+SACK:1bd7$,,
25/03/2025,21:32:36,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00160407240006c4a707a6b01500000000000000020800000000000000000007e903191516061bd801bc0d0a,,
25/03/2025,21:32:36,S,+SACK:1bd8$,,
25/03/2025,21:32:37,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00160907240006c4a707a6b01500000000000000020800000000000000000007e9031915160b1bd941670d0a,,
25/03/2025,21:32:37,S,+SACK:1bd9$,,
25/03/2025,21:32:37,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00160e07240006c4a707a6b01500000000000000020800000000000000000007e903191516101bda5d150d0a,,
25/03/2025,21:32:37,S,+SACK:1bda$,,
25/03/2025,21:32:38,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00161307240006c4a707a6b01500000000000000020800000000000000000007e903191516151bdb1c110d0a,,
25/03/2025,21:32:38,S,+SACK:1bdb$,,
25/03/2025,21:32:38,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00161807240006c4a707a6b01500000000000000020800000000000000000007e9031915161a1bdc29740d0a,,
25/03/2025,21:32:38,S,+SACK:1bdc$,,
